,accommodates,bathrooms_text,beds,minimum_nights,maximum_nights,maximum_minimum_nights,minimum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,reviews_per_month,Dist_Acropolis,Dist_Syntagma,neighbourhood_cleansed_ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ,neighbourhood_cleansed_ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,neighbourhood_cleansed_ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,neighbourhood_cleansed_ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,neighbourhood_cleansed_ΑΚΡΟΠΟΛΗ,neighbourhood_cleansed_ΑΜΠΕΛΟΚΗΠΟΙ,neighbourhood_cleansed_ΑΝΩ ΚΥΨΕΛΗ,neighbourhood_cleansed_ΑΝΩ ΠΑΤΗΣΙΑ,neighbourhood_cleansed_ΒΟΤΑΝΙΚΟΣ,neighbourhood_cleansed_ΓΚΑΖΙ,neighbourhood_cleansed_ΓΚΥΖΗ,neighbourhood_cleansed_ΓΟΥΒΑ,neighbourhood_cleansed_ΓΟΥΔΙ,neighbourhood_cleansed_ΕΛΛΗΝΟΡΩΣΩΝ,neighbourhood_cleansed_ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,neighbourhood_cleansed_ΖΑΠΠΕΙΟ,neighbourhood_cleansed_ΘΗΣΕΙΟ,neighbourhood_cleansed_ΙΛΙΣΙΑ,neighbourhood_cleansed_ΚΕΡΑΜΕΙΚΟΣ,neighbourhood_cleansed_ΚΟΛΟΚΥΝΘΟΥ,neighbourhood_cleansed_ΚΟΛΩΝΑΚΙ,neighbourhood_cleansed_ΚΟΛΩΝΟΣ,neighbourhood_cleansed_ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,neighbourhood_cleansed_ΚΥΨΕΛΗ,neighbourhood_cleansed_ΛΥΚΑΒΗΤΤΟΣ,neighbourhood_cleansed_ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,neighbourhood_cleansed_ΝΕΑ ΚΥΨΕΛΗ,neighbourhood_cleansed_ΝΕΟΣ ΚΟΣΜΟΣ,neighbourhood_cleansed_ΝΙΡΒΑΝΑ,neighbourhood_cleansed_ΠΑΓΚΡΑΤΙ,neighbourhood_cleansed_ΠΑΤΗΣΙΑ,neighbourhood_cleansed_ΠΕΔΙΟ ΑΡΕΩΣ,neighbourhood_cleansed_ΠΕΝΤΑΓΩΝΟ,neighbourhood_cleansed_ΠΕΤΡΑΛΩΝΑ,neighbourhood_cleansed_ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,neighbourhood_cleansed_ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,neighbourhood_cleansed_ΠΟΛΥΓΩΝΟ,neighbourhood_cleansed_ΠΡΟΜΠΟΝΑ,neighbourhood_cleansed_ΡΗΓΙΛΛΗΣ,neighbourhood_cleansed_ΡΙΖΟΥΠΟΛΗ,neighbourhood_cleansed_ΣΕΠΟΛΙΑ,neighbourhood_cleansed_ΣΤΑΔΙΟ,neighbourhood_cleansed_ΣΤΑΘΜΟΣ ΛΑΡΙΣΗΣ,room_type_Hotel room,room_type_Private room,room_type_Shared room,host_is_superhost_1.0,host_has_profile_pic_1.0,host_identity_verified_1.0,has_availability_1,instant_bookable_1,has_license_1
40,4,1.0,1.0,3,1125,3,1125,3.0,1125.0,23,53,83,358,48,0.79,3.376314149909394,3.0502927898624073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
41,2,1.0,1.0,1,28,1,1125,1.0,1125.0,14,42,66,335,48,2.07,0.7791195143818205,0.5932713444851953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
42,2,1.0,1.0,5,90,5,1125,5.0,1125.0,0,0,30,305,22,3.46,1.7690482672233834,0.9056141519266067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
43,4,1.0,2.0,1,1125,7,1125,1.1,1125.0,0,0,0,0,0,1.2,1.5389544417522534,1.03680274354218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1
44,4,1.0,2.0,5,36,5,1125,5.0,1125.0,15,45,75,165,126,1.25,0.9040734358778219,1.6962069244496922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
45,2,1.0,1.0,2,180,2,180,2.0,180.0,0,0,23,113,7,0.26,4.2573499047241015,3.913883715652262,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
46,4,1.0,1.0,2,1125,2,1125,2.0,1125.0,0,0,0,177,7,0.28,2.0987011443326407,1.305120024763936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
47,4,1.0,2.0,3,180,3,180,3.0,180.0,30,60,90,365,3,2.37,3.7320230001820938,3.216810964178798,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
48,4,2.0,3.0,1,1125,1,1125,1.0,1125.0,30,60,90,365,2,0.03,0.47189935221336493,0.8017388647130181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1
49,5,2.0,4.0,2,1125,2,1125,2.0,1125.0,10,40,70,345,24,0.87,2.521556361004021,1.8318633856174777,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
50,4,1.0,2.0,2,40,2,40,2.0,40.0,0,0,0,0,15,0.37,3.158738110865019,2.507050803770259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
51,3,1.0,1.0,2,1125,2,1125,2.0,1125.0,24,52,82,300,8,0.18,1.5822293310738906,0.7294668237574609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
52,3,1.0,2.0,2,1125,2,1125,2.0,1125.0,15,42,64,244,103,3.31,1.2669815939184335,1.9840278042922692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
53,3,1.5,1.0,2,1100,2,1125,2.0,1125.0,28,35,58,331,40,1.11,2.2617691028092284,1.5956625274518697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
54,4,1.0,2.0,2,364,4,364,3.7,364.0,3,3,3,3,1,1.0,2.06633642263111,1.6973174772399864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
55,4,1.0,2.0,3,1125,3,1125,3.0,1125.0,17,47,77,77,42,1.47,0.35084155329767897,0.5158961025372997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
56,4,1.0,2.0,3,1125,3,1125,3.0,1125.0,0,0,0,172,24,0.89,5.135942085654081,4.758717003384261,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
57,3,1.0,1.0,1,365,3,365,2.1,365.0,24,54,84,359,0,1.2,0.7285060676531091,1.040595400527891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
58,1,1.0,3.0,1,30,1,1125,1.0,1125.0,30,60,90,181,42,1.18,3.256393453982374,3.085054663214328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0
59,3,1.0,2.0,2,1125,2,1125,2.0,1125.0,28,45,75,350,100,2.17,5.010932526878167,4.66650792146254,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
60,2,1.0,0.0,1,1125,1,1125,1.0,1125.0,0,24,54,329,9,4.74,4.520278280801274,4.137157601988378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
61,4,1.0,1.0,1,15,1,15,1.0,15.0,0,0,0,0,192,4.06,1.1757644165294856,1.2516902624808979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1
62,2,1.0,1.0,1,1125,1,1125,1.0,1125.0,29,59,89,364,0,1.2,0.9447506688041057,0.5706595884068737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
63,4,1.0,3.0,2,60,2,1125,2.0,1125.0,0,0,23,113,42,1.03,4.742677766333208,3.89166345446379,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
64,6,2.0,4.0,1,1125,2,1125,2.0,1125.0,0,0,0,0,42,1.39,1.9862732128588454,1.1195696087310008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
65,11,2.0,6.0,2,70,2,70,2.0,70.0,0,0,0,0,0,1.2,1.1870145440207205,1.4127562817408579,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
66,6,1.0,2.0,1,1125,1,1125,1.0,1125.0,6,36,66,337,45,2.96,0.6785063510355278,0.3272682980790482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
67,5,1.0,3.0,2,1125,2,1125,2.0,1125.0,25,52,82,357,2,0.17,0.7463181513473908,1.5026522365663373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
68,4,1.0,2.0,2,29,2,29,2.0,29.0,0,0,0,0,1,0.04,1.4729074131901305,0.9844299282544963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0
69,6,1.0,3.0,1,1125,1,1125,1.0,1125.0,0,0,23,298,1,0.05,0.8391624131834228,1.4268289252803241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0
70,2,1.5,1.0,2,365,2,365,2.0,365.0,28,58,88,178,0,1.2,0.47939919826062616,0.7778422445381689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
71,4,1.0,1.0,1,1125,1,1125,1.0,1125.0,30,60,90,90,0,1.2,4.094293303041705,3.265595980398093,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
72,4,1.0,3.0,2,1000,2,1125,2.0,1125.0,7,25,45,292,112,7.15,0.6287270903700815,0.9011716472149072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
73,2,1.0,2.0,1,1125,1,1125,1.0,1125.0,0,0,0,0,0,1.2,0.6400118258482266,0.31972465980745174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
74,4,1.0,2.0,2,1125,2,1125,2.0,1125.0,30,60,90,365,0,1.2,0.18569913769755092,0.6887134619429107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1
75,5,1.0,2.0,4,1125,4,1125,4.0,1125.0,29,59,89,180,34,0.79,2.8463712797821983,2.5976361374819144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
76,5,2.0,3.0,5,250,5,250,5.0,250.0,17,47,77,352,7,3.56,0.8429396745484692,1.2239486391724936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
77,3,1.0,1.0,2,1125,2,1125,2.0,1125.0,16,46,76,346,109,2.22,0.6762796024893362,0.9510717509316522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
78,2,1.0,0.0,1,120,2,1125,1.0,1125.0,20,45,75,256,1,1.0,1.7372199734440024,0.9710610908369508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
79,6,1.0,4.0,1,1125,1,1125,1.0,1125.0,22,52,82,356,12,5.29,0.6914688132480028,0.21023763809577256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
80,4,1.5,3.0,1,1124,1,1125,1.0,1125.0,23,46,73,340,207,4.14,0.6340018274379368,0.9058737064646464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
81,5,1.0,3.0,1,30,1,1125,1.0,1125.0,0,0,0,0,8,0.79,3.1844221667799646,2.6569879615347043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0
82,3,1.0,1.0,3,120,3,120,3.0,120.0,0,0,0,234,143,2.78,0.3994867785211462,0.6674359324051677,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
83,5,1.5,1.0,3,1125,3,1125,3.0,1125.0,10,29,59,331,111,2.35,0.670824537025843,0.5984684130831245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
84,5,1.5,2.0,1,1125,1,1125,1.0,1125.0,4,19,34,252,1,0.04,1.0983538565310311,1.1070679612068726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
85,4,1.0,2.0,2,65,2,1125,2.0,1125.0,0,2,32,32,17,0.96,1.8199798059649668,2.3069551118257845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
86,2,1.0,1.0,1,90,1,90,1.0,90.0,0,0,0,0,13,0.47,2.049058473601029,2.7042614364656243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
87,1,1.0,1.0,2,1125,2,1125,2.0,1125.0,0,0,0,117,189,2.59,2.368215330909579,2.7283542594543864,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1
88,4,1.0,1.0,2,1125,2,1125,2.0,1125.0,0,0,0,117,8,0.25,1.1146397601311666,1.8585810487641599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
89,4,1.0,2.0,2,1125,2,1125,2.0,1125.0,4,34,64,155,6,0.29,1.8440920835773862,1.0914381364487826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
90,3,1.0,2.0,1,25,1,1125,1.0,1125.0,21,47,77,159,119,3.89,1.7045157714423624,1.7535781513915816,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
91,2,1.0,1.0,7,30,7,30,7.0,30.0,0,0,0,115,36,0.47,1.4853032922149878,2.203663229629733,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
92,4,1.0,1.0,3,1125,3,1125,3.0,1125.0,0,2,16,291,82,1.33,3.2057061065398007,2.33942888806296,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
93,4,1.0,4.0,2,1125,2,1125,2.0,1125.0,0,0,0,0,167,3.16,0.9114126300076778,1.6482205925464561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
94,4,1.0,1.0,1,90,1,90,1.0,90.0,0,0,0,0,48,2.04,1.8182247164987932,0.9559033100623898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
95,4,1.0,3.0,1,7,1,7,1.0,7.0,30,60,90,365,2,0.68,0.7566150060236295,0.5053706004147135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
96,4,1.0,2.0,1,1125,1,1125,1.0,1125.0,26,56,86,361,7,3.56,3.2874381296231423,2.6848045214227643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
97,3,1.5,1.0,2,21,2,1125,2.0,1125.0,14,44,74,254,4,1.11,1.1233159309397749,1.7347494183687837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
98,5,1.5,3.0,3,20,3,20,3.0,20.0,19,49,79,169,0,1.2,0.7848135955957005,0.60353066982244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
99,4,1.0,3.0,1,1125,1,1125,1.0,1125.0,0,0,0,25,29,0.94,2.569106616016936,2.5946235372944435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0
100,10,2.0,6.0,1,1125,1,1125,1.0,1125.0,0,0,0,55,85,1.56,2.83742086199721,2.0077172209424905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0
101,4,1.0,2.0,1,1125,1,1125,1.0,1125.0,30,60,90,181,1,0.08,1.521964068553162,1.319838023295835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0
102,4,1.0,2.0,1,1125,3,1125,1.1,1125.0,15,45,75,350,33,3.29,0.5246166551251946,0.7558083528144539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
103,2,1.0,1.0,1,5,1,1125,1.0,1125.0,0,0,0,0,133,3.06,1.9653690532729995,2.831802366894446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
104,3,1.0,2.0,1,30,1,30,1.0,30.0,15,42,62,337,36,0.87,6.060371222727686,5.5163004249491285,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
105,4,1.0,1.0,2,1125,2,1125,2.0,1125.0,0,0,0,0,16,0.3,0.9299342320339125,1.6288315672993225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
106,3,1.0,2.0,1,1125,1,1125,1.0,1125.0,28,58,88,355,0,1.2,0.7643423122705482,1.2874011920730843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1
107,2,1.0,1.0,2,1125,2,1125,2.0,1125.0,5,5,5,215,16,4.9,1.0758696285168339,1.8046957234184184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1
108,4,1.0,2.0,1,28,1,1125,1.0,1125.0,0,0,0,3,12,0.43,0.6872608265000725,1.4897398194540103,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
109,4,1.0,1.0,1,1125,1,1125,1.0,1125.0,11,26,51,326,104,2.43,1.396325553398286,1.8732599315228902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
110,2,1.5,0.0,2,1125,2,1125,2.0,1125.0,16,38,68,68,63,1.09,3.934379786833628,3.072159552347412,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1
111,3,1.0,2.0,1,1125,1,1125,1.0,1125.0,0,5,35,310,25,0.98,2.689943815290983,2.32865618058131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
112,2,1.0,1.0,2,1125,2,1125,2.0,1125.0,3,3,3,56,65,2.22,2.247366053147892,1.5953924161572228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
